# STN,YYYYMMDD,H,FH,T,RH,R
260,20150910,10,50,177,0,0
260,20150910,11,50,180,0,0
260,20150910,12,60,189,0,0
260,20150910,13,60,195,0,0
260,20150910,14,60,193,0,0
260,20150910,15,60,189,0,0
260,20150910,16,60,184,0,0
260,20150910,17,50,175,0,0
260,20150910,18,40,158,0,0
260,20150910,19,30,140,0,0
260,20150910,20,30,132,0,0
260,20150910,21,30,135,0,0
260,20150910,22,30,128,0,0
260,20150910,23,30,120,0,0
260,20150910,24,30,121,0,0
260,20150911,1,30,116,0,0
260,20150911,2,30,108,0,0
260,20150911,3,20,102,0,0
260,20150911,4,30,98,0,0
260,20150911,5,30,93,0,0
260,20150911,6,30,102,0,0
260,20150911,7,30,119,0,0
260,20150911,8,40,138,0,0
260,20150911,9,40,156,0,0
260,20150911,10,40,170,0,0
260,20150911,11,50,181,0,0
260,20150911,12,40,189,0,0
260,20150911,13,30,195,0,0
260,20150911,14,30,197,0,0
260,20150911,15,30,198,0,0
260,20150911,16,30,194,0,0
260,20150911,17,30,182,0,0
260,20150911,18,20,155,0,0
260,20150911,19,20,128,0,0
260,20150911,20,30,131,0,0
260,20150911,21,30,129,0,0
260,20150911,22,30,125,0,0
260,20150911,23,20,119,0,0
260,20150911,24,30,117,0,0
260,20150912,1,30,121,0,0
260,20150912,2,30,123,0,0
260,20150912,3,20,114,0,0
260,20150912,4,20,113,0,0
260,20150912,5,20,119,0,0
260,20150912,6,20,123,0,0
260,20150912,7,30,135,0,0
260,20150912,8,40,139,0,0
260,20150912,9,40,150,-1,1
260,20150912,10,40,172,0,0
260,20150912,11,40,196,0,0
260,20150912,12,50,198,0,0
260,20150912,13,40,197,0,0
260,20150912,14,40,200,0,0
260,20150912,15,40,201,-1,1
260,20150912,16,40,175,5,1
260,20150912,17,30,169,5,1
260,20150912,18,30,167,1,1
260,20150912,19,20,165,0,0
260,20150912,20,20,164,-1,1
260,20150912,21,10,163,1,1
260,20150912,22,10,164,3,1
260,20150912,23,10,157,-1,1
260,20150912,24,10,154,-1,1
260,20150913,1,10,151,0,0
260,20150913,2,20,149,0,0
260,20150913,3,20,146,-1,1
260,20150913,4,30,142,0,0
260,20150913,5,30,137,0,0
260,20150913,6,20,128,0,0
260,20150913,7,30,141,0,0
